company,phone,Technology,Announced,Dimensions,Weight,Size,Resolution,OS,Chipset,CPU,GPU,Card_slot,Internal,Primary,Secondary,3point5mm_jack,WLAN,Bluetooth,GPS,USB,Price_group,Stand_by,Talk_time
LG,LG Optimus EX SU880,CDMA / HSPA,"2011, September",118 x 63.4 x 9.7 mm (4.65 x 2.50 x 0.38 in),127 g (4.48 oz),4.0 inches (~60.9% screen-to-body ratio),480 x 800 pixels (~233 ppi pixel density),"Android OS, v2.3.4 (Gingerbread)",Nvidia Tegra 2 AP20H,Dual-core 1.0 GHz Cortex-A9,ULP GeForce,"microSD, up to 32 GB (dedicated slot)","8 GB, 1 GB RAM","5 MP, autofocus",Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot","v3.0, A2DP","Yes, with A-GPS",microUSB v2.0,10-Mar,Up to 300 h,Up to 6 h
LG,LG Optimus Q2 LU6500,CDMA / HSPA,"2011, September",123 x 65 x 12.3 mm (4.84 x 2.56 x 0.48 in),147 g (5.19 oz),4.0 inches (~57.0% screen-to-body ratio),480 x 800 pixels (~233 ppi pixel density),"Android OS, v2.3.4 (Gingerbread)",Nvidia Tegra 2 AP20H,Dual-core 1.2 GHz Cortex-A9,ULP GeForce,"microSD, up to 32 GB (dedicated slot)","8 GB, 1 GB RAM","5 MP, autofocus, LED flash",VGA,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot","v3.0, A2DP","Yes, with A-GPS",microUSB v2.0,10-Mar,Up to 200 h,Up to 4 h
LG,LG Optimus Sol E730,GSM / HSPA,"2011, August",122.5 x 62.5 x 9.8 mm (4.82 x 2.46 x 0.39 in),110 g (3.88 oz),3.8 inches (~53.7% screen-to-body ratio),480 x 800 pixels (~246 ppi pixel density),"Android OS, v2.3.4 (Gingerbread)",Qualcomm MSM8255 Snapdragon S2,1.0 GHz Scorpion,Adreno 205,"microSD, up to 32 GB (dedicated slot), 2 GB included","2 GB, 512 MB RAM","5 MP, autofocus",VGA,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot, DLNA","v3.0, A2DP","Yes, with A-GPS",microUSB v2.0,10-Mar,Up to 496 h (2G) / Up to 446 h (3G),Up to 18 h 30 min (2G) / Up to 8 h 50 min (3G)
LG,LG Optimus Net Dual,GSM / HSPA,"2011, Q3",114 x 59 x 12.1 mm (4.49 x 2.32 x 0.48 in),102 g (3.60 oz),3.2 inches (~45.3% screen-to-body ratio),320 x 480 pixels (~180 ppi pixel density),"Android OS, v2.3.4 (Gingerbread)",Qualcomm MSM7227T Snapdragon S1,800 MHz ARMv6,Adreno 200,"microSD, up to 32 GB (dedicated slot), 2 GB included","150 MB, 512 MB RAM","3.15 MP, autofocus",No,Yes,"Wi-Fi 802.11 b/g, hotspot, DLNA","v3.0, A2DP","Yes, with A-GPS",microUSB v2.0,10-Feb,Up to 330 h,Up to 5 h
LG,LG Esteem MS910,CDMA / EVDO / LTE,"2011, September",128 x 67 x 13 mm (5.04 x 2.64 x 0.51 in),172 g (6.07 oz),4.3 inches (~61.4% screen-to-body ratio),480 x 800 pixels (~217 ppi pixel density),"Android OS, v2.3.4 (Gingerbread)",Qualcomm MSM8655 Snapdragon S2,1.0 GHz Scorpion,Adreno 205,"microSD, up to 32 GB (dedicated slot)","8 GB, 512 MB RAM","5 MP, autofocus, LED flash",1.3 MP,Yes,"Wi-Fi 802.11 b/g/n, DLNA, hotspot","v3.0, A2DP, EDR","Yes, with A-GPS",microUSB v2.0,10-Mar,Up to 200 h,Up to 3 h 30 min
LG,LG Optimus Pro C660,GSM / HSPA,"2011, July",119.5 x 59.7 x 12.9 mm (4.70 x 2.35 x 0.51 in),129 g (4.55 oz),2.8 inches (~34.0% screen-to-body ratio),240 x 320 pixels (~143 ppi pixel density),"Android OS, v2.3.3 (Gingerbread)",Qualcomm MSM7227T Snapdragon S1,800 MHz ARM 11,Adreno 200,"microSD, up to 32 GB (dedicated slot), 2 GB included","512 MB, 256 MB RAM",3.15 MP,No,Yes,"Wi-Fi 802.11 b/g/n, hotspot",v3.0,"Yes, with A-GPS",microUSB v2.0,10-Feb,Up to 852 h,Up to 13 h 30 min
LG,LG Optimus Big LU6800,GSM / HSPA,"2011, April. Released 2011, April",132 x 67.3 x 10.1 mm (5.20 x 2.65 x 0.40 in),151 g (5.33 oz),4.3 inches (~59.2% screen-to-body ratio),480 x 800 pixels (~217 ppi pixel density),"Android OS, v2.2 (Froyo), upgradable to v2.3 (Gingerbread)",TI OMAP 3630,1.0 GHz Cortex-A8,PowerVR SGX530,"microSD, up to 32 GB (dedicated slot)",16 GB,"5 MP, autofocus, LED flash",Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot","v3.0, A2DP, EDR","Yes, with A-GPS",microUSB v2.0,10-May,Up to 200 h,Up to 4 h
LG,LG US760 Genesis,CDMA / EVDO,"2011, May",120 x 62 x 17 mm (4.72 x 2.44 x 0.67 in),170 g (6.00 oz),3.5 inches (~46.9% screen-to-body ratio),480 x 800 pixels (~267 ppi pixel density),"Android OS, v2.2 (Froyo)",Qualcomm QSD8650 Snapdragon S1,1.0 GHz Scorpion,Adreno 200,"microSD, up to 16 GB (dedicated slot), 8 GB included",430 MB,"5 MP, autofocus, LED flash",No,Yes,"Wi-Fi 802.11 b/g, DLNA, hotspot","v2.1, A2DP, EDR","Yes, with A-GPS",microUSB v2.0,10-Feb,Up to 420 h,Up to 2 h 50 min
LG,LG Phoenix P505,GSM / HSPA,"2011, April. Released 2011, April 17th",114 x 59 x 13 mm (4.49 x 2.32 x 0.51 in),91 g (3.21 oz),3.2 inches (~45.3% screen-to-body ratio),320 x 480 pixels (~180 ppi pixel density),"Android OS, v2.2 (Froyo), upgradable to v2.3 (Gingerbread)",Qualcomm MSM7227 Snapdragon S1,600 MHz ARM 11,Adreno 200,"microSD, up to 32 GB (dedicated slot), 2 GB included",160 MB,"3.15 MP, autofocus",No,Yes,"Wi-Fi 802.11 b/g, hotspot (charges may apply)","v2.1, A2DP","Yes, with A-GPS",microUSB v2.0,10-Mar,Up to 480 h,Up to 7 h 30 min
LG,LG Thrive P506,GSM / HSPA,"2011, April",114 x 59 x 13 mm (4.49 x 2.32 x 0.51 in),91 g (3.21 oz),3.2 inches (~45.3% screen-to-body ratio),320 x 480 pixels (~180 ppi pixel density),"Android OS, v2.2 (Froyo)",Qualcomm MSM7227 Snapdragon S1,600 MHz ARM 11,Adreno 200,"microSD, up to 32 GB (dedicated slot), 2 GB included",160 MB,"3.15 MP, autofocus",No,Yes,Wi-Fi 802.11 b/g,"v2.1, A2DP","Yes, with A-GPS",microUSB v2.0,10-Feb,Up to 480 h,Up to 7 h 30 min
LG,LG Thrill 4G P925,GSM / HSPA,"2011, March. Released 2011, August",128.8 x 68 x 11.9 mm (5.07 x 2.68 x 0.47 in),168 g (5.93 oz),4.3 inches (~60.1% screen-to-body ratio),480 x 800 pixels (~217 ppi pixel density),"Android OS, v2.2 (Froyo), upgradable to v2.3 (Gingerbread)",TI OMAP 4430,Dual-core 1.0 GHz Cortex-A9,PowerVR SGX540,"microSD, up to 32 GB (dedicated slot)","8 GB, 512 MB RAM","Dual 5 MP, autofocus, LED flash",Yes,Yes,"Wi-Fi 802.11 b/g/n, DLNA, hotspot (charges may apply)","v2.1, A2DP, EDR","Yes, with A-GPS",microUSB v2.0,10-May,Up to 312 h,Up to 6 h
LG,LG Optimus 3D P920,GSM / HSPA,"2011, January",128.8 x 68 x 11.9 mm (5.07 x 2.68 x 0.47 in),168 g (5.93 oz),4.3 inches (~60.1% screen-to-body ratio),480 x 800 pixels (~217 ppi pixel density),"Android OS, v2.2 (Froyo), v2.3, upgradable to v4.0 (Ice Cream Sandwich)",TI OMAP 4430,Dual-core 1.0 GHz Cortex-A9,PowerVR SGX540,"microSD, up to 32 GB (dedicated slot)","8 GB, 512 MB RAM","Dual 5 MP, autofocus, LED flash, check quality",Yes,Yes,"Wi-Fi 802.11 b/g/n, DLNA, hotspot","v2.1, A2DP, EDR","Yes, with A-GPS",microUSB v2.0,10-Apr,Up to 450 h,Up to 13 h (2G) / Up to 9 h (3G)
LG,LG Optimus Pad V900,GSM / HSPA,"2011, February. Released 2011, May",243.8 x 150 x 12.7 mm (9.60 x 5.91 x 0.5 in),621 g (1.37 lb),8.9 inches (~61.7% screen-to-body ratio),768 x 1280 pixels (~168 ppi pixel density),"Android OS, v3.0 (Honeycomb)",Nvidia Tegra 2 T20,Dual-core 1.0 GHz Cortex-A9,ULP GeForce,No,32 GB,"Dual 5 MP, autofocus, LED flash, check quality",2 MP,Yes,"Wi-Fi 802.11 b/g/n, DLNA, hotspot","v2.1, A2DP, EDR","Yes, with A-GPS",microUSB v2.0,10-Apr,Up to 273 h,Up to 9 h 20 min
LG,LG Optimus Black P970,GSM / HSPA,"2011, January",122 x 64 x 9.2 mm (4.80 x 2.52 x 0.36 in),109 g (3.84 oz),4.0 inches (~58.3% screen-to-body ratio),480 x 800 pixels (~233 ppi pixel density),"Android OS, v2.2 (Froyo), v2.3.4 (Gingerbread), upgradable to v4.0 (Ice Cream Sandwich)",TI OMAP 3630,1.0 GHz Cortex-A8,PowerVR SGX530,"microSD, up to 32 GB (dedicated slot)","2 GB (1 GB user available), 512 MB RAM","5 MP, autofocus, LED flash, check quality",2 MP,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot","v2.1, A2DP, EDR","Yes, with A-GPS",microUSB v2.0,10-Mar,Up to 375 h,Up to 6 h
LG,LG Optimus Me P350,GSM / HSPA,"2011, January",108 x 57.5 x 12.2 mm (4.25 x 2.26 x 0.48 in),110 g (3.88 oz),2.8 inches (~39.1% screen-to-body ratio),240 x 320 pixels (~143 ppi pixel density),"Android OS, v2.2 (Froyo)",Qualcomm MSM7227 Snapdragon S1,600 MHz ARM11,Adreno 200,"microSD, up to 32 GB (dedicated slot), 2 GB included",140 MB RAM,3.15 MP,No,Yes,"Wi-Fi 802.11 b/g, hotspot","v2.1, A2DP, EDR","Yes, with A-GPS",microUSB v2.0,10-Feb,Up to 320 h,Up to 3 h 35 min
LG,LG Optimus 2X,GSM / HSPA,"2010, December",123.9 x 63.2 x 10.9 mm (4.88 x 2.49 x 0.43 in),139 g (4.90 oz),4.0 inches (~58.2% screen-to-body ratio),480 x 800 pixels (~233 ppi pixel density),"Android OS, v2.2 (Froyo), v2.3, upgradable to v4.0 (Ice Cream Sandwich)",Nvidia Tegra 2 AP20H,Dual-core 1.0 GHz Cortex-A9,ULP GeForce,"microSD, up to 32 GB (dedicated slot)","8 GB, 512 MB RAM","8 MP, autofocus, LED flash, check quality",1.3 MP,Yes,"Wi-Fi 802.11 b/g/n, DLNA, hotspot","v2.1, A2DP","Yes, with A-GPS",microUSB v2.0,10-Mar,Up to 400 h,Up to 7 h 50 min
LG,LG Optimus 2X SU660,GSM / HSPA,"2010, December",123.9 x 63.2 x 10.9 mm (4.88 x 2.49 x 0.43 in),139 g (4.90 oz),4.0 inches (~58.2% screen-to-body ratio),480 x 800 pixels (~233 ppi pixel density),"Android OS, v2.2 (Froyo), v2.3, upgradable to v4.0 (Ice Cream Sandwich)",Nvidia Tegra 2 AP20H,Dual-core 1.0 GHz Cortex-A9,ULP GeForce,"microSD, up to 32 GB (dedicated slot)","8 GB, 512 MB RAM","8 MP, autofocus, LED flash",1.3 MP,Yes,"Wi-Fi 802.11 b/g/n, DLNA, hotspot","v2.1, A2DP","Yes, with A-GPS",microUSB v2.0,10-Apr,Up to 300 h,Up to 6 h
LG,LG Optimus Mach LU3000,GSM / HSPA,"2010, December. Released 2010, December",112.5 x 57.9 x 12.9 mm (4.43 x 2.28 x 0.51 in),140 g (4.94 oz),3.8 inches (~63.1% screen-to-body ratio),480 x 800 pixels (~246 ppi pixel density),"Android OS, v2.2 (Froyo)",TI OMAP 3630,1.0 GHz Cortex-A8,PowerVR SGX530,"microSD, up to 32 GB (dedicated slot)",8 GB,"5 MP, autofocus, LED flash",No,Yes,"Wi-Fi 802.11 b/g, DLNA, hotspot","v2.1, A2DP","Yes, with A-GPS",microUSB v2.0,10-Mar,Up to 200 h,Up to 4 h
LG,LG Revolution,CDMA / EVDO / LTE,"2011, January",128 x 67 x 13.2 mm (5.04 x 2.64 x 0.52 in),172 g (6.07 oz),4.3 inches (~61.4% screen-to-body ratio),480 x 800 pixels (~217 ppi pixel density),"Android OS, v2.2 (Froyo), upgradable to v2.3 (Gingerbread)",Qualcomm MSM8655 Snapdragon S2,1.0 GHz Scorpion,Adreno 205,"microSD, up to 32 GB (dedicated slot), 16 GB included",16 GB,"5 MP, autofocus, LED flash",1.3 MP,Yes,"Wi-Fi 802.11 b/g/n, DLNA, hotspot","v3.0, A2DP, EDR","Yes, with A-GPS",microUSB v2.0,10-Feb,Up to 335 h,Up to 7 h 20 min
LG,LG Axis,CDMA / EVDO,"2011, January",115.8 x 56.4 x 15.8 mm (4.56 x 2.22 x 0.62 in),158 g (5.57 oz),3.2 inches (~44.6% screen-to-body ratio),480 x 800 pixels (~292 ppi pixel density),"Android OS, v2.1 (Eclair)",Qualcomm MSM7627,600 MHz ARM 11,Adreno 200,"microSD, up to 16 GB (dedicated slot)","512 MB, 256 MB RAM","3.15 MP, autofocus, LED flash",No,Yes,Wi-Fi 802.11 b/g/n,"v2.1, A2DP","Yes, with A-GPS",microUSB v2.0,10-Feb,Up to 500 h,Up to 7 h 30 min
LG,LG Quantum,GSM / HSPA,"2010, October. Released 2010, November",119.5 x 59.5 x 15.2 mm (4.70 x 2.34 x 0.60 in),176 g (6.21 oz),3.5 inches (~49.0% screen-to-body ratio),480 x 800 pixels (~267 ppi pixel density),Microsoft Windows Phone 7,Qualcomm QSD8650 Snapdragon S1,1.0 GHz Scorpion,Adreno 200,No,"16 GB, 512 MB RAM, 512 MB ROM","5 MP, autofocus, LED flash",No,Yes,"Wi-Fi 802.11 b/g/n, DLNA","v2.1, A2DP","Yes, with A-GPS",microUSB v2.0,10-Feb,Up to 350 h,Up to 6 h
LG,LG E900 Optimus 7,GSM / HSPA,"2010, October. Released 2010, November",125 x 59.8 x 11.5 mm (4.92 x 2.35 x 0.45 in),157 g (5.54 oz),3.8 inches (~55.0% screen-to-body ratio),480 x 800 pixels (~246 ppi pixel density),"Microsoft Windows Phone 7, upgradable to v7.8",Qualcomm QSD8650 Snapdragon S1,1.0 GHz Scorpion,Adreno 200,No,"16 GB, 512 MB RAM, 512 MB ROM","5 MP, autofocus, LED flash, check quality",No,Yes,"Wi-Fi 802.11 b/g/n, DLNA","v2.1, A2DP","Yes, with A-GPS",microUSB v2.0,10-Mar,Up to 330 h (2G) / Up to 330 h (3G),Up to 6 h 40 min (2G) / Up to 5 h (3G)
LG,LG Optimus One P500,GSM / HSPA,"2010, July. Released 2010, October",113.5 x 59 x 13.3 mm (4.47 x 2.32 x 0.52 in),129 g (4.55 oz),3.2 inches (~45.5% screen-to-body ratio),320 x 480 pixels (~180 ppi pixel density),"Android OS, v2.2 (Froyo), upgradable to v2.3 (Gingerbread)",Qualcomm MSM7227 Snapdragon S1,600 MHz ARM 11,Adreno 200,"microSD, up to 32 GB (dedicated slot), 2 GB included","170 MB, 512 MB RAM","3.15 MP, autofocus, check quality",No,Yes,"Wi-Fi 802.11 b/g, hotspot","v2.1, A2DP","Yes, with A-GPS",microUSB,10-Feb,Up to 700 h (2G) / Up to 550 h (3G),Up to 8 h (2G) / Up to 7 h 30 min (3G)
LG,LG GW910,GSM / HSPA,"2010, September",115 x 57.5 x 11.2 mm (4.53 x 2.26 x 0.44 in),-,3.5 inches (~52.7% screen-to-body ratio),480 x 800 pixels (~267 ppi pixel density),Microsoft Windows Phone 7,Qualcomm QSD8250 Snapdragon S1,1.0 GHz Scorpion,Adreno 200,No,8 GB,"5 MP, autofocus, LED flash",No,Yes,"Wi-Fi 802.11 b/g/n, DLNA","v2.0, A2DP","Yes, with A-GPS",microUSB v2.0,10-Mar,Up to 288 h,Up to 7 h 30 min
LG,LG Fathom VS750,GSM / CDMA / HSPA / EVDO,"2010, May. Released 2010, June",115 x 56 x 17 mm (4.53 x 2.20 x 0.67 in),152 g (5.36 oz),3.2 inches (~45.3% screen-to-body ratio),480 x 800 pixels (~292 ppi pixel density),Microsoft Windows Mobile 6.5 Professional,Qualcomm QSD8250 Snapdragon S1,1.0 GHz Scorpion,Adreno 200,"microSD, up to 16 GB (dedicated slot)","256 MB RAM, 512 MB ROM","3.15 MP, autofocus",No,Yes,Wi-Fi 802.11 b/g/n,"v2.1, A2DP","Yes, with A-GPS",microUSB v2.0,10-Jan,Up to 475 h,Up to 7 h
LG,LG Optimus Q LU2300,CDMA / HSPA / EVDO,"2010, April. Released 2010, May",118.8 x 57 x 14.3 mm (4.68 x 2.24 x 0.56 in),157 g (5.54 oz),3.5 inches (~51.5% screen-to-body ratio),480 x 800 pixels (~267 ppi pixel density),"Android OS, v2.1 (Eclair), upgradable to v2.2 (Froyo)",Qualcomm QSD8250 Snapdragon S1,1.0 GHz Scorpion,Adreno 200,"microSD, up to 32 GB (dedicated slot)",3 GB,"5 MP, autofocus",No,Yes,"Wi-Fi 802.11 b/g, hotspot (Android 2.2)","v2.0, A2DP","Yes, with A-GPS",microUSB v2.0,10-Feb,Up to 200 h,Up to 4 h 10 min
LG,LG GW820 eXpo,GSM / HSPA,"2009, December. Released 2009, December",114 x 56 x 15 mm (4.49 x 2.20 x 0.59 in),147.4 g (5.19 oz),3.2 inches (~45.7% screen-to-body ratio),480 x 800 pixels (~292 ppi pixel density),Microsoft Windows Mobile 6.5 Professional,Qualcomm QSD8250 Snapdragon S1,1.0 GHz Scorpion,Adreno 200,"microSD, up to 32 GB (dedicated slot)","512 ROM, 256 RAM","5 MP, autofocus, LED flash",No,No,"Yes, Wi-Fi 802.11b/g","v2.1, A2DP","Yes, with A-GPS",microUSB v2.0,10-Feb,Up to 408 h,Up to 4 h
LG,LG GM750,GSM / HSPA,"2009, September. Released 2009, October",109.8 x 53.5 x 12.9 mm (4.32 x 2.11 x 0.51 in),120 g (4.23 oz),3.0 inches (~43.6% screen-to-body ratio),240 x 400 pixels (~155 ppi pixel density),Microsoft Windows Mobile 6.5 Professional,Qualcomm MSM7201A,528 MHz ARM 11,Adreno 130,"microSD, up to 32 GB (dedicated slot)",200 MB,"5 MP, autofocus",Videocall camera,No,Wi-Fi 802.11b/g,"v2.1, A2DP","Yes, with A-GPS",microUSB,10-Jun,Up to 450 h,Up to 6 h 20 min
LG,LG CT810 Incite,GSM / HSPA,"2008, November. Released 2009, Q2",107 x 55.9 x 14 mm (4.21 x 2.20 x 0.55 in),119.9 g (3.84 oz),3.0 inches (~42.8% screen-to-body ratio),240 x 400 pixels (~155 ppi pixel density),Microsoft Windows Mobile 6.1 Professional,Qualcomm MSM7201A,528 MHz ARM 11,Adreno 130,"microSD, up to 16 GB (dedicated slot)","128 MB RAM, 256 MB ROM",3.15 MP,No,Yes,Wi-Fi 802.11 b/g,"v2.0, A2DP","Yes, with A-GPS",v2.0,10-Feb,Up to 500 h,Up to 8 h
LG,LG KS20,GSM / HSPA,"2007, September. Released 2008, January",99.8 x 58 x 12.8 mm (3.93 x 2.28 x 0.50 in),92.5 g (3.25 oz),2.8 inches (~41.9% screen-to-body ratio),240 x 320 pixels (~143 ppi pixel density),Microsoft Windows Mobile 6.0 Professional,Qualcomm MSM72000,400 MHz ARM 11,Adreno 130,"microSD, up to 2 GB (dedicated slot)",128 MB,"2 MP, autofocus, LED flash",VGA videocall camera,No,Wi-Fi 802.11b/g,"v2.0, A2DP",No,v2.0,10-Feb,Up to 270 h,Up to 4 h (2G) / Up to 3 h (3G)
NEC,NEC Terrain,GSM / HSPA / LTE,"2013, June",127.5 x 64.5 x 14.5 mm (5.02 x 2.54 x 0.57 in),171.8 g (6.07 oz),3.1 inches (~36.2% screen-to-body ratio),640 x 480 pixels (~258 ppi pixel density),"Android OS, v4.0 (Ice Cream Sandwich)",Qualcomm MSM8960 Snapdragon S4 Plus,Dual-core 1.5 GHz Krait,Adreno 225,"microSD, up to 32 GB (dedicated slot)","8 GB, 1 GB RAM","5 MP, autofocus, LED flash",VGA,Yes,"Wi-Fi 802.11 b/g/n, hotspot","v4.0, A2DP","Yes, with A-GPS",microUSB v2.0,10-Jul,Up to 348 h,Up to 10 h
NIU,NIU Niutek 3G 3.5 N209,GSM / HSPA,"2012, June",117 x 63 x 12 mm (4.61 x 2.48 x 0.47 in),71 g without battery (2.50 oz),3.5 inches (~49.5% screen-to-body ratio),320 x 480 pixels (~165 ppi pixel density),"Android OS, v4.0 (Ice Cream Sandwich)",Mediatek MT6575,1.0 GHz Cortex-A9,PowerVR SGX531,"microSD, up to 32 GB (dedicated slot)","256 MB, 512 MB RAM","3.2 MP, LED flash",VGA,Yes,"Wi-Fi 802.11 b/g, hotspot",v2.1,Yes,microUSB,10-Mar,Up to 713 h (2G) / Up to 428 h (3G),Up to 15 h (2G) / Up to 6 h 30 min (3G)
NIU,NIU Niutek 3G 4.0 N309,GSM / HSPA,"2012, June",123.5 x 65 x 10.5 mm (4.86 x 2.56 x 0.41 in),71 g without battery (2.50 oz),4.0 inches (~56.7% screen-to-body ratio),480 x 800 pixels (~233 ppi pixel density),"Android OS, v2.3 (Gingerbread)",Mediatek MT6575,1.0 GHz Cortex-A9,PowerVR SGX531,"microSD, up to 32 GB (dedicated slot)","512 MB, 512 MB RAM","5 MP, autofocus, LED flash",VGA,Yes,"Wi-Fi 802.11 b/g, hotspot",v2.1,Yes,microUSB,10-Mar,Up to 713 h (2G) / Up to 428 h (3G),Up to 16 h (2G) / Up to 7 h (3G)
NOKIA,Nokia Lumia 625,GSM / HSPA / LTE,"2013, July","133.3 x 72.3 x 9.2 mm, 87.6 cc (5.25 x 2.85 x 0.36 in)",159 g (5.61 oz),4.7 inches (~65.2% screen-to-body ratio),480 x 800 pixels (~199 ppi pixel density),"Microsoft Windows Phone 8, upgradeable to v8.1",Qualcomm MSM8930 Snapdragon 400,Dual-core 1.2 GHz Krait,Adreno 305,"microSD, up to 64 GB (dedicated slot)","8 GB, 512 MB RAM","5 MP, f/2.4, 28mm, autofocus, LED flash, check quality",VGA,Yes,"Wi-Fi 802.11 b/g/n, hotspot","v4.0, A2DP, LE/ aptX after WP8 Denim update","Yes, with A-GPS, GLONASS",microUSB v2.0,10-Apr,Up to 552 h,Up to 24 h (2G) / Up to 15 h 10 min (3G)
NOKIA,Nokia Lumia 505,GSM / HSPA,"2012, December","118.1 x 61.2 x 11.3 mm, 76 cc (4.65 x 2.41 x 0.44 in)",131 g (4.62 oz),3.7 inches (~53.9% screen-to-body ratio),480 x 800 pixels (~252 ppi pixel density),Microsoft Windows Phone 7.8,Qualcomm MSM7227A Snapdragon S1,800 MHz Cortex-A5,Adreno 200,No,"4 GB, 256 MB RAM",8 MP,No,Yes,Wi-Fi 802.11 b/g/n,"v2.1, EDR","Yes, with A-GPS",microUSB v2.0,10-Mar,Up to 670 h (2G) / Up to 600 h (3G),Up to 7 h 30 min (2G) / Up to 7 h 15 min (3G)
NOKIA,Nokia Lumia 620,GSM / HSPA,"2012, December","115.4 x 61.1 x 11 mm, 76 cc (4.54 x 2.41 x 0.43 in)",127 g (4.48 oz),3.8 inches (~58.3% screen-to-body ratio),480 x 800 pixels (~246 ppi pixel density),"Microsoft Windows Phone 8, upgradeable to v8.1",Qualcomm Snapdragon S4,Dual-core 1.0 GHz Krait,Adreno 305,"microSD, up to 64 GB (dedicated slot)","8 GB, 512 MB RAM","5 MP, autofocus, LED flash, check quality",VGA,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band","v4.0, A2DP, EDR, LE/ aptX after WP8 Denim update","Yes, with A-GPS, GLONASS",microUSB v2.0,10-Mar,Up to 330 h,Up to 14 h 40 min (2G) / Up to 9 h 50 min (3G)
NOKIA,Nokia Lumia 822,GSM / CDMA / HSPA / EVDO / LTE,"2012, October","127.8 x 68.4 x 11.2 mm, 95 cc (5.03 x 2.69 x 0.44 in)",141.6 g (4.97 oz),4.3 inches (~60.2% screen-to-body ratio),480 x 800 pixels (~217 ppi pixel density),"Microsoft Windows Phone 8, upgradeable to v8.1",Qualcomm MSM8960 Snapdragon S4 Plus,Dual-core 1.5 GHz Krait,Adreno 225,"microSD, up to 64 GB (dedicated slot)","16 GB, 1 GB RAM","8 MP, autofocus, Carl Zeiss Tessar lens, F2.2, dual-LED flash","1.2 MP, 720p@30fps",Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct","v4.0, A2DP, EDR, LE/ aptX after WP8 Denim update","Yes, with A-GPS, GLONASS",microUSB v2.0,10-Jul,Up to 254 h (2G) / Up to 400 h (3G),Up to 10 h 20 min (2G) / Up to 11 h 40 min (3G)
NOKIA,Nokia Lumia 510,GSM / HSPA,"2012, October","120.7 x 64.9 x 11.5 mm, 81 cc (4.75 x 2.56 x 0.45 in)",129 g (4.55 oz),4.0 inches (~58.1% screen-to-body ratio),480 x 800 pixels (~233 ppi pixel density),Microsoft Windows Phone 7.8,Qualcomm MSM7227A Snapdragon S1,800 MHz Cortex-A5,Adreno 200,No,"4 GB, 256 MB RAM","5 MP, autofocus, check quality",No,Yes,Wi-Fi 802.11 b/g/n,"v2.1, A2DP, EDR","Yes, with A-GPS",microUSB v2.0,10-Mar,Up to 739 h (2G) / Up to 653 h (3G),Up to 6 h 15 min (2G) / Up to 8 h 25 min (3G)
NOKIA,Nokia Lumia 810,GSM / HSPA,"2012, October","127.8 x 68.4 x 10.9 mm, 95 cc (5.03 x 2.69 x 0.43 in)",145 g (5.11 oz),4.3 inches (~60.2% screen-to-body ratio),480 x 800 pixels (~217 ppi pixel density),"Microsoft Windows Phone 8, upgradeable to v8.1",Qualcomm MSM8960 Snapdragon S4 Plus,Dual-core 1.5 GHz Krait,Adreno 225,"microSD, up to 64 GB (dedicated slot)","8 GB, 1 GB RAM","8 MP, Carl Zeiss optics, autofocus, dual-LED flash","1.2 MP, 720p@30fps",Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct","v4.0, A2DP, EDR, LE/ aptX after WP8 Denim update","Yes, with A-GPS",microUSB v2.0,10-Jun,Up to 400 h (2G) / Up to 360 h (3G),Up to 10 h 20 min (2G) / Up to 10 h 10 min (3G)
NOKIA,Nokia Lumia 920,GSM / HSPA / LTE,"2012, September","130.3 x 70.8 x 10.7 mm, 99 cc (5.13 x 2.79 x 0.42 in)",185 g (6.53 oz),4.5 inches (~62.5% screen-to-body ratio),768 x 1280 pixels (~332 ppi pixel density),"Microsoft Windows Phone 8, upgradeable to v8.1",Qualcomm MSM8960 Snapdragon S4 Plus,Dual-core 1.5 GHz Krait,Adreno 225,No,"32 GB, 1 GB RAM","8 MP, f/2.0, 26mm, Carl Zeiss optics, OIS, autofocus, dual-LED flash, check quality","1.3 MP, 720p@30fps",Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, DLNA, hotspot","v4.0, A2DP, EDR, LE/ aptX after WP8 Denim update","Yes, with A-GPS, GLONASS",microUSB v2.0,10-May,Up to 400 h (2G) / Up to 400 h (3G),Up to 17 h (2G) / Up to 10 h (3G)
