company,phone,Technology,Announced,Dimensions,Weight,Size,Resolution,OS,Chipset,CPU,GPU,Card_slot,Internal,Primary,Secondary,3point5mm_jack,WLAN,Bluetooth,GPS,USB,Price_group,Stand_by,Talk_time
QMOBILE,QMobile Noir Z6,GSM / HSPA,"2014, July",145.1 x 70.2 x 5.6 mm (5.71 x 2.76 x 0.22 in),133 g (4.69 oz),5.0 inches (~67.7% screen-to-body ratio),1080 x 1920 pixels (~441 ppi pixel density),"Android OS, v4.2 (Jelly Bean)",Mediatek MT6592,Octa-core 1.7 GHz Cortex-A7,Mali-450MP4,"microSD, up to 64 GB (dedicated slot)","16 GB, 2 GB RAM","13 MP, autofocus, LED flash",5 MP,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","v4.0, A2DP, EDR","Yes, with A-GPS","microUSB v2.0, USB Host",10-Apr,Up to 490 h (2G) / Up to 490 h (3G),Up to 27 h (2G) / Up to 11 h (3G)
QMOBILE,QMobile QTab X50,GSM / HSPA,"2014, June",204 x 154 x 9.9 mm (8.03 x 6.06 x 0.39 in),-,8.0 inches (~63.1% screen-to-body ratio),768 x 1024 pixels (~160 ppi pixel density),"Android OS, v4.2 (Jelly Bean)",Mediatek MT8389W,Quad-core 1.2 GHz Cortex-A7,PowerVR SGX544,"microSD, up to 32 GB (dedicated slot)","16 GB, 1 GB RAM","5 MP, autofocus",2 MP,Yes,"Wi-Fi 802.11 b/g/n, hotspot",v4.0,Yes,"microUSB v2.0, USB Host",10-Apr,,
QMOBILE,QMobile Noir A120,GSM / HSPA,"2014, May",127.5 x 63.7 x 10.4 mm (5.02 x 2.51 x 0.41 in),-,4.0 inches (~56.1% screen-to-body ratio),480 x 800 pixels (~233 ppi pixel density),"Android OS, v4.2 (Jelly Bean)",Mediatek MT6572M,Dual-core 1.0 GHz Cortex-A7,Mali-400,"microSD, up to 32 GB","4 GB, 512 MB RAM","5 MP, autofocus, LED flash",VGA,Yes,"Wi-Fi 802.11 b/g/n, hotspot",v4.0,"Yes, with A-GPS",microUSB v2.0,10-Feb,,
QMOBILE,QMobile E990 Sirocco Edition,GSM,"2014, May",128 x 52.8 x 7.4 mm (5.04 x 2.08 x 0.29 in),-,2.6 inches (~31.0% screen-to-body ratio),240 x 320 pixels (~154 ppi pixel density),,,,,"microSD, up to 16 GB","64 MB, 128 MB RAM","2 MP, LED flash",No,Yes,No,Yes,No,microUSB v2.0,10-Jan,,
QMOBILE,QMobile Noir A110,GSM,"2014, May",117 x 62.5 x 11 mm (4.61 x 2.46 x 0.43 in),-,3.5 inches (~49.9% screen-to-body ratio),320 x 480 pixels (~165 ppi pixel density),"Android OS, v4.2 (Jelly Bean)",Mediatek MT6572,Dual-core 1.0 GHz Cortex-A7,Mali-400,"microSD, up to 16 GB","512 MB, 512 MB RAM",2 MP,VGA,Yes,"Wi-Fi 802.11 b/g/n, hotspot",v4.0,"Yes, with A-GPS",microUSB v2.0,10-Feb,,
QMOBILE,QMobile Noir i9,GSM / HSPA,"2014, May",146 x 74 x 9.3 mm (5.75 x 2.91 x 0.37 in),167 g (5.89 oz),5.0 inches (~63.8% screen-to-body ratio),720 x 1280 pixels (~294 ppi pixel density),"Android OS, v4.2 (Jelly Bean), upgradable to v4.4 (KitKat)",Mediatek MT6582,Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,"microSD, up to 32 GB","4 GB, 1 GB RAM","8 MP, autofocus, LED flash",2 MP,Yes,"Wi-Fi 802.11 b/g/n, hotspot","v4.0, A2DP","Yes, with A-GPS","microUSB v2.0, USB Host",10-Mar,Up to 260 h (2G) / Up to 260 h (3G),Up to 16 h (2G) / Up to 10 h 30 min (3G)
QMOBILE,QMobile Noir i6,GSM / HSPA,"2014, May",135 x 66.5 x 9.1 mm (5.31 x 2.62 x 0.36 in),88.2 g (3.10 oz),4.5 inches (~62.2% screen-to-body ratio),480 x 854 pixels (~218 ppi pixel density),"Android OS, v4.2 (Jelly Bean), upgradable to v4.4 (KitKat)",Mediatek MT6582,Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,"microSD, up to 32 GB","8 GB, 1 GB RAM","5 MP, autofocus, LED flash",2 MP,Yes,"Wi-Fi 802.11 b/g/n, hotspot","v4.0, A2DP",A-GPS only,microUSB v2.0,10-Mar,Up to 386 h (2G) / Up to 386 h (3G),Up to 16 h 30 min (2G) / Up to 11 h (3G)
QMOBILE,QMobile Noir A75,GSM / HSPA,"2014, May",135 x 67 x 10 mm (5.31 x 2.64 x 0.39 in),-,4.5 inches (~61.7% screen-to-body ratio),480 x 854 pixels (~218 ppi pixel density),"Android OS, v4.2 (Jelly Bean)",Mediatek MT6572,Dual-core 1.0 GHz Cortex-A7,Mali-400,"microSD, up to 32 GB","4 GB, 512 MB RAM","3.15 MP, autofocus, LED flash",VGA,Yes,"Wi-Fi 802.11 b/g/n, hotspot",v4.0,A-GPS only,microUSB v2.0,10-Feb,,
QMOBILE,QMobile Noir i5i,GSM / HSPA,"2014, May",133.5 x 66.5 x 9.8 mm (5.26 x 2.62 x 0.39 in),-,4.5 inches (~62.9% screen-to-body ratio),480 x 854 pixels (~218 ppi pixel density),"Android OS, v4.4.2 (KitKat)",Mediatek MT6582M,Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,"microSD, up to 32 GB","4 GB, 1 GB RAM","5 MP, LED flash",VGA,Yes,"Wi-Fi 802.11 b/g/n, hotspot",v4.0,A-GPS only,microUSB v2.0,10-Feb,,
QMOBILE,QMobile Noir i5,GSM / HSPA,"2014, May",138.5 x 71.5 x 9.5 mm (5.45 x 2.81 x 0.37 in),-,4.7 inches (~63.5% screen-to-body ratio),480 x 800 pixels (~199 ppi pixel density),"Android OS, v4.2 (Jelly Bean), upgradable to v4.4 (KitKat)",Mediatek MT6582M,Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,"microSD, up to 32 GB","4 GB, 512 MB RAM","5 MP, autofocus, LED flash",2 MP,Yes,"Wi-Fi 802.11 b/g/n, hotspot",v4.0,"Yes, with A-GPS","microUSB v2.0, USB Host",10-Feb,,
QMOBILE,QMobile Noir A550,GSM / HSPA,"2014, April",132 x 66 x 8.9 mm (5.20 x 2.60 x 0.35 in),-,4.5 inches (~64.1% screen-to-body ratio),540 x 960 pixels (~245 ppi pixel density),"Android OS, v4.2 (Jelly Bean), upgradable to v4.4 (KitKat)",Mediatek MT6582,Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,"microSD, up to 32 GB","4 GB, 1 GB RAM","8 MP, autofocus, LED flash",2 MP,Yes,"Wi-Fi 802.11 b/g/n, hotspot",v4.0,"Yes, with A-GPS","microUSB v2.0, USB Host",10-Mar,,
QMOBILE,QMobile Noir V4,GSM / HSPA,"2014, January",161 x 82.5 x 9.3 mm (6.34 x 3.25 x 0.37 in),220 g (7.76 oz),5.7 inches (~67.4% screen-to-body ratio),720 x 1280 pixels (~258 ppi pixel density),"Android OS, v4.2 (Jelly Bean)",Mediatek MT6589,Quad-core 1.2 GHz Cortex-A7,PowerVR SGX544,No,"16 GB, 1 GB RAM","12 MP, autofocus, dual-LED flash",5 MP,Yes,"Wi-Fi 802.11 b/g/n, hotspot",v4.0,"Yes, with A-GPS","microUSB v2.0, USB Host",10-Apr,Up to 220 h (3G),Up to 8 h (3G)
QMOBILE,QMobile Noir Z4,GSM / HSPA,"2013, October",144 x 69 x 7.7 mm (5.67 x 2.72 x 0.30 in),-,5.0 inches (~69.4% screen-to-body ratio),1080 x 1920 pixels (~441 ppi pixel density),"Android OS, v4.2 (Jelly Bean)",Mediatek MT6589T,Quad-core 1.5 GHz Cortex-A7,PowerVR SGX544,No,"32 GB, 2 GB RAM","13 MP, autofocus, LED flash",5 MP,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","v4.0, A2DP","Yes, with A-GPS",microUSB v2.0,10-Apr,,
QMOBILE,QMobile Noir Z3,GSM / HSPA,"2013, September",137 x 69 x 6.9 mm (5.39 x 2.72 x 0.27 in),135 g (4.76 oz),4.8 inches (~67.2% screen-to-body ratio),720 x 1280 pixels (~306 ppi pixel density),"Android OS, v4.2 (Jelly Bean)",Mediatek MT6589,Quad-core 1.5 GHz Cortex-A7,PowerVR SGX544,No,"16 GB, 1 GB RAM","8 MP, autofocus, LED flash",5 MP,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","v4.0, A2DP","Yes, with A-GPS",microUSB v2.0,10-May,,
QMOBILE,QMobile Noir A15 3D,GSM / HSPA,"2013, July",147 x 77 x 11.8 mm (5.79 x 3.03 x 0.46 in),-,5.0 inches (~62.9% screen-to-body ratio),480 x 800 pixels (~187 ppi pixel density),"Android OS, v4.1 (Jelly Bean)",Mediatek MT6577T,Dual-core 1.2 GHz Cortex-A9,PowerVR SGX531,"microSD, up to 32 GB","4 GB, 512 MB RAM","5 MP, LED flash",VGA,Yes,"Wi-Fi 802.11 b/g/n, hotspot",v4.0,"Yes, with A-GPS",microUSB v2.0,10-Apr,Up to 225 h (3G),Up to 4 h 30 min (3G)
QMOBILE,QMobile Noir A950,GSM / HSPA,"2013, July",130 x 67 x 8.6 mm (5.12 x 2.64 x 0.34 in),-,4.65 inches (~68.4% screen-to-body ratio),720 x 1280 pixels (~316 ppi pixel density),"Android OS, v4.1 (Jelly Bean)",Mediatek MT6589W,Quad-core 1.2 GHz Cortex-A7,PowerVR SGX544,"microSD, up to 32 GB","4 GB, 1 GB RAM","8 MP, LED flash",1 MP,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","v4.0, A2DP","Yes, with A-GPS",microUSB v2.0,10-Mar,,
QMOBILE,QMobile Noir A500,GSM / HSPA,"2013, July",136 x 67 x 9.6 mm (5.35 x 2.64 x 0.38 in),-,4.5 inches (~61.2% screen-to-body ratio),480 x 854 pixels (~218 ppi pixel density),"Android OS, v4.2 (Jelly Bean)",Mediatek MT6589M,Quad-core 1.2 GHz Cortex-A7,PowerVR SGX544,"microSD, up to 32 GB","4 GB, 512 MB RAM","5 MP, LED flash",VGA,Yes,"Wi-Fi 802.11 b/g/n, hotspot",v4.0,"Yes, with A-GPS",microUSB v2.0,10-Mar,,
SAGEM,Sagem Puma Phone,GSM / HSPA,"2010, February. Released 2010, August",102 x 56 x 13 mm (4.02 x 2.20 x 0.51 in),115 g (4.06 oz),2.8 inches (~42.5% screen-to-body ratio),240 x 320 pixels (~143 ppi pixel density),,,,,"microSD, up to 8 GB (dedicated slot), 2 GB included",,"3.15 MP, LED flash",VGA,Yes,No,"v2.1, A2DP","Yes, with A-GPS",v2.0,10-Jul,Up to 350 h,Up to 5 h (2G) / Up to 4 h (3G)
SAGEM,Sagem my421z,GSM,"2008, September. Released 2008, October",97 x 46 x 14 mm (3.82 x 1.81 x 0.55 in),95 g (3.35 oz),2.0 inches (~28.2% screen-to-body ratio),176 x 220 pixels (~141 ppi pixel density),,,,,microSD (dedicated slot),,1.3 MP,No,No,No,Yes,No,Yes,,Up to 250 h,Up to 3 h 30 min
SAGEM,Sagem Roland Garros,GSM,"2008, February. Released 2008, April",106.9 x 46.3 x 10.9 mm (4.21 x 1.82 x 0.43 in),81 g (2.86 oz),,120 x 160 pixels,,,,,microSD (dedicated slot),13 MB,1.3 MP,No,No,No,Yes,No,Yes,,Up to 220 h,Up to 3 h
SAGEM,Sagem myMobileTV 2,GSM,"2008, February. Released 2008, April",-,-,,240 x 320 pixels,,,,,microSD (dedicated slot),25 MB,2 MP,No,No,No,"v1.1, A2DP",No,Yes,,,Up to 5 h
SAGEM,Sagem my411C Oxbow,GSM,"2008, February. Released 2008",91 x 46 x 16.5 mm (3.58 x 1.81 x 0.65 in),87 g (3.07 oz),,128 x 160 pixels,,,,,microSD (dedicated slot),10 MB,VGA,No,No,No,Yes,No,Yes,,Up to 210 h,Up to 3 h
SAGEM,Sagem my855c,GSM / HSPA,"2008, February. Released 2008",96 x 49 x 16 mm (3.78 x 1.93 x 0.63 in),95 g (3.35 oz),2.0 inches (~26.3% screen-to-body ratio),320 x 240 pixels (~200 ppi pixel density),,,,,microSD (dedicated slot),,2 MP,VGA videocall camera,No,No,"v2.0, A2DP",No,Yes,,Up to 300 h,Up to 4 h 30 min
SAGEM,Sagem my810x,GSM / UMTS,"2007, October",104 x 48 x 16 mm (4.09 x 1.89 x 0.63 in),105 g (3.70 oz),,176 x 220 pixels,,,,,"microSD, up to 4 GB",,1.3 MP,VGA videocall camera,No,No,Yes v1.2,No,v1.1,,Up to 280 h,Up to 5 h
SAGEM,Sagem my750x,GSM / HSPA,"2008, February. Released 2008",108 x 48 x 11 mm (4.25 x 1.89 x 0.43 in),95 g (3.35 oz),2.4 inches (~34.4% screen-to-body ratio),320 x 240 pixels (~167 ppi pixel density),,,,,microSD (dedicated slot),,"3.15 MP, LED flash",VGA videocall camera,No,No,Yes,No,Yes,,Up to 300 h,Up to 4 h 30 min
SAGEM,Sagem my721x,GSM,"2008, February. Released 2008, May",112 x 48 x 9.8 mm (4.41 x 1.89 x 0.39 in),90 g (3.17 oz),2.0 inches (~23.4% screen-to-body ratio),176 x 220 pixels (~141 ppi pixel density),,,,,microSD (dedicated slot),,3.15 MP,No,No,No,Yes,No,Yes,,Up to 200 h,Up to 3 h
SAGEM,Sagem my721z,GSM,"2008, February. Released 2008",106 x 52 x 12 mm (4.17 x 2.05 x 0.47 in),125 g (4.41 oz),2.2 inches (~27.6% screen-to-body ratio),176 x 220 pixels (~128 ppi pixel density),,,,,microSD (dedicated slot),,3.15 MP,No,No,No,Yes,No,Yes,,Up to 200 h,Up to 3 h
SAGEM,Sagem my519x,GSM,"2008, February. Released 2008",108 x 48 x 11 mm (4.25 x 1.89 x 0.43 in),95 g (3.35 oz),2.0 inches (~24.3% screen-to-body ratio),176 x 220 pixels (~141 ppi pixel density),,,,,microSD (dedicated slot),,3.15 MP,No,No,Wi-Fi 802.11b/g,Yes,No,Yes,,Up to 240 h,Up to 4 h 30 min
SAGEM,Sagem my521x,GSM,"2008, July",107 x 46 x 10 mm (4.21 x 1.81 x 0.39 in),90 g (3.17 oz),1.9 inches (~23.1% screen-to-body ratio),128 x 160 pixels (~108 ppi pixel density),,,,,microSD (dedicated slot),10 MB,1.3 MP,No,No,No,Yes,No,Yes,,Up to 200 h,Up to 3 h
SAGEM,Sagem my419x,GSM,"2008, February",106 x 46 x 15 mm (4.17 x 1.81 x 0.59 in),95 g (3.35 oz),1.8 inches (~20.9% screen-to-body ratio),128 x 160 pixels (~114 ppi pixel density),,,,,No,,VGA,No,No,Wi-Fi 802.11b/g,Yes,No,Yes,,Up to 370 h,Up to 4 h
SAGEM,Sagem my421x,GSM,"2008, February. Released 2008",107 x 47 x 10 mm (4.21 x 1.85 x 0.39 in),81 g (2.86 oz),1.8 inches (~20.3% screen-to-body ratio),128 x 160 pixels (~114 ppi pixel density),,,,,microSD (dedicated slot),,1.3 MP,No,No,No,Yes,No,Yes,,Up to 220 h,Up to 3 h 40 min
SAGEM,Sagem my429x,GSM,"2008, February",106 x 46 x 15 mm (4.17 x 1.81 x 0.59 in),95 g (3.35 oz),1.8 inches (~20.9% screen-to-body ratio),128 x 160 pixels (~114 ppi pixel density),,,,,No,,VGA,No,No,Wi-Fi 802.11b/g,Yes,No,Yes,,Up to 370 h,Up to 4 h
SAGEM,Sagem P9522 Porsche,GSM,"2008, October. Released 2008, October",112 x 49 x 12 mm (4.41 x 1.93 x 0.47 in),115 g (4.06 oz),2.8 inches (~40.7% screen-to-body ratio),240 x 400 pixels (~167 ppi pixel density),,,,,microSD (dedicated slot),,"5 MP, autofocus",No,No,Wi-Fi 802.11 b/g,Yes,"Yes, with A-GPS",Yes,10-Sep,Up to 300 h,Up to 4 h
SAGEM,Sagem P9521 Porsche,GSM,"2008, October. Released 2008, December",91.5 x 48.3 x 17.8 mm (3.60 x 1.90 x 0.70 in),139 g (4.90 oz),2.2 inches (~33.9% screen-to-body ratio),240 x 320 pixels (~182 ppi pixel density),,,,,microSD (dedicated slot),22 MB,"3.15 MP, autofocus, LED flash",No,No,No,"v1.2, A2DP",No,v1.1,10-Oct,Up to 240 h,Up to 3 h 30 min
SAGEM,Sagem my730c,GSM / UMTS,"2008, August. Released 2008, Q4",96 x 49 x 16 mm (3.78 x 1.93 x 0.63 in),95 g (3.35 oz),2.0 inches (~26.3% screen-to-body ratio),240 x 320 pixels (~200 ppi pixel density),,,,,microSD (dedicated slot),54 MB,2 MP,No,No,No,Yes,No,miniUSB,,Up to 300 h,Up to 4 h
SAGEM,Sagem my411c,GSM,"2008, February",91 x 46 x 16 mm (3.58 x 1.81 x 0.63 in),87 g (3.07 oz),1.8 inches (~24.4% screen-to-body ratio),128 x 160 pixels (~114 ppi pixel density),,,,,microSD (dedicated slot),,VGA,No,No,No,Yes,No,Yes,,Up to 200 h,Up to 3 h
SAGEM,Sagem my312x,GSM,"2008, February. Released 2008",109 x 48 x 11 mm (4.29 x 1.89 x 0.43 in),87 g (3.07 oz),1.8 inches (~19.5% screen-to-body ratio),128 x 160 pixels (~114 ppi pixel density),,,,,No,,,,No,No,Yes,No,Yes,,Up to 220 h,Up to 3 h 40 min
SAGEM,Sagem my234x,GSM,"2008, February. Released 2008",106 x 46 x 12 mm (4.17 x 1.81 x 0.47 in),75 g (2.65 oz),1.8 inches (~20.9% screen-to-body ratio),128 x 160 pixels (~114 ppi pixel density),,,,,No,,,,No,No,No,No,Yes,,Up to 450 h,Up to 6 h
SAGEM,Sagem my231x,GSM,"2008, February. Released 2008",106 x 46 x 12 mm (4.17 x 1.81 x 0.47 in),75 g (2.65 oz),1.8 inches (~20.9% screen-to-body ratio),128 x 160 pixels (~114 ppi pixel density),,,,,No,,,,No,No,Yes,No,Yes,,Up to 450 h,Up to 6 h
SAGEM,Sagem my230x,GSM,"2008, February. Released 2008",106 x 46 x 10 mm (4.17 x 1.81 x 0.39 in),65 g (2.29 oz),1.8 inches (~20.9% screen-to-body ratio),128 x 160 pixels (~114 ppi pixel density),,,,,No,,,,No,No,No,No,Yes,,Up to 240 h,Up to 3 h
SAGEM,Sagem my226x,GSM,"2008, February. Released 2008",103 x 46 x 11 mm (4.06 x 1.81 x 0.43 in),65 g (2.29 oz),", 26 x 28 mm",128 x 128 pixels,,,,,No,,,,No,No,No,No,Yes,,Up to 240 h,Up to 3 h
SAGEM,Sagem my220x,GSM,"2008, February",107 x 47 x 10 mm (4.21 x 1.85 x 0.39 in),65 g (2.29 oz),1.5 inches (~14.4% screen-to-body ratio),128 x 128 pixels (~121 ppi pixel density),,,,,No,,,,No,No,No,No,Yes,10-Feb,Up to 240 h,Up to 3 h
SAGEM,Sagem my901C,GSM / UMTS,"2007, March. Released 2008, February",90 x 45 x 23.5 mm (3.54 x 1.77 x 0.93 in),115 g (4.06 oz),1.9 inches (~27.6% screen-to-body ratio),240 x 320 pixels (~211 ppi pixel density),,,,,miniSD,,2 MP,VGA videocall camera,No,No,"v2.0, A2DP",No,Yes,,Up to 300 h,Up to 5 h
SAGEM,Sagem my900C,GSM / UMTS,"2006, March",90 x 45 x 23.5 mm (3.54 x 1.77 x 0.93 in),115 g (4.06 oz),,240 x 320 pixels,,,,,miniSD,,2 MP,VGA videocall camera,No,No,Yes,No,Yes,,,
SAGEM,Sagem my850C,GSM / UMTS,"2006, March",96 x 49 x 16 mm (3.78 x 1.93 x 0.63 in),95 g (3.35 oz),2.0 inches (~26.3% screen-to-body ratio),240 x 320 pixels (~200 ppi pixel density),,,,,microSD (dedicated slot),64 MB,2 MP,VGA videocall camera,No,No,"v2.0, A2DP",No,v1.0,10-May,Up to 300 h,Up to 3 h 30 min
SAGEM,Sagem my800X,GSM / UMTS,"2006, March",110 x 47 x 16 mm (4.33 x 1.85 x 0.63 in),99 g (3.49 oz),,176 x 220 pixels,,,,,miniSD,16 MB,1.3 MP,VGA videocall camera,No,No,Yes,No,v1.0,10-Apr,,
SAGEM,Sagem my700X,GSM,"2006, February","106 x 46 x 15 mm, 73 cc (4.17 x 1.81 x 0.59 in)",95 g (3.35 oz),,176 x 220 pixels,,,,,miniSD,32 MB,1.3 MP,No,No,No,"v1.2, A2DP",No,Yes,,Up to 350 h,Up to 5 h
SAGEM,Sagem my600X,GSM / UMTS,"2006, September",110 x 48 x 16 mm (4.33 x 1.89 x 0.63 in),99 g (3.49 oz),1.8 inches (~19.3% screen-to-body ratio),176 x 220 pixels (~157 ppi pixel density),,,,,miniSD,16 MB,VGA,Videocall camera,No,No,Yes,No,Yes,,Up to 350 h,Up to 4 h
SAGEM,Sagem my600V,GSM / UMTS,"2006, October",110 x 48 x 16 mm (4.33 x 1.89 x 0.63 in),100 g (3.53 oz),1.9 inches (~21.5% screen-to-body ratio),176 x 220 pixels (~148 ppi pixel density),,,,,miniSD,16 MB,VGA,CIF videocall camera,No,No,Yes,No,Yes,,Up to 350 h,Up to 2 h 40 min
SAGEM,Sagem my511X,GSM,"2007, September",107 x 46 x 10 mm (4.21 x 1.81 x 0.39 in),90 g (3.17 oz),1.9 inches (~23.1% screen-to-body ratio),128 x 160 pixels (~108 ppi pixel density),,,,,microSD (dedicated slot),32 MB,1.3 MP,No,No,No,Yes,No,miniUSB,10-Mar,Up to 200 h,Up to 3 h
SAGEM,Sagem my501X,GSM,"2006, March",100 x 46 x 16.5 mm (3.94 x 1.81 x 0.65 in),90 g (3.17 oz),1.9 inches (~24.7% screen-to-body ratio),176 x 220 pixels (~148 ppi pixel density),,,,,miniSD,32 MB,1.3 MP,No,No,No,Yes,No,miniUSB,,Up to 250 h,Up to 3 h 30 min
SAGEM,Sagem my501C,GSM,"2006, August",93 x 44.6 x 23.6 mm (3.66 x 1.76 x 0.93 in),99 g (3.49 oz),1.8 inches (~24.6% screen-to-body ratio),128 x 160 pixels (~114 ppi pixel density),,,,,microSD (dedicated slot),32 MB,1.3 MP,No,No,No,Yes,No,Yes,10-Mar,Up to 250 h,Up to 3 h 30 min
SAGEM,Sagem my500X,GSM,"2006, March",100 x 46 x 16.5 mm (3.94 x 1.81 x 0.65 in),90 g (3.17 oz),,176 x 220 pixels,,,,,miniSD,32 MB,1.3 MP,No,No,No,No,No,Yes,,Up to 350 h,Up to 4 h
SAGEM,Sagem my411X,GSM,"2007, May",103.2 x 45.2 x 14.2 mm (4.06 x 1.78 x 0.56 in),85 g (3.00 oz),,128 x 160 pixels,,,,,microSD (dedicated slot),,VGA,No,No,No,v1.2,No,No,10-Mar,Up to 240 h,Up to 4 h
SAGEM,Sagem my405X,GSM,"2006, March",105 x 46 x 15.5 mm (4.13 x 1.81 x 0.61 in),90 g (3.17 oz),,128 x 160 pixels,,,,,No,64 MB,VGA,No,No,No,No,No,miniUSB v1.1,,Up to 300 h,Up to 3 h
SAGEM,Sagem my401X,GSM,"2006, 1Q",105 x 46 x 14 mm (4.13 x 1.81 x 0.55 in),85 g (3.00 oz),,128 x 160 pixels,,,,,No,3.2 MB,VGA,No,No,No,v1.2,No,No,,Up to 300 h,Up to 4 h
SAGEM,Sagem my401Z,GSM,"2007, July",90 x 46 x 21 mm (3.54 x 1.81 x 0.83 in),90 g (3.17 oz),,128 x 160 pixels,,,,,microSD (dedicated slot),37 MB,VGA,No,No,No,v1.2,No,No,,Up to 240 h,Up to 3 h 30 min
SAGEM,Sagem my401C,GSM,"2007, March",86 x 43.3 x 18.5 mm (3.39 x 1.70 x 0.73 in),82 g (2.89 oz),,128 x 160 pixels,,,,,microSD (dedicated slot),,VGA,No,No,No,v1.2,No,miniUSB v1.1,10-Mar,Up to 250 h,Up to 3 h 30 min
SAGEM,Sagem my400V,GSM,"2007, February",105 x 46 x 14 mm (4.13 x 1.81 x 0.55 in),85 g (3.00 oz),,128 x 160 pixels,,,,,No,,VGA,No,No,No,No,No,No,,Up to 350 h,Up to 4 h
SAGEM,Sagem my400X,GSM,"2006, 1Q",105 x 46 x 14 mm (4.13 x 1.81 x 0.55 in),85 g (3.00 oz),,128 x 160 pixels,,,,,No,3.2 MB,VGA,No,No,No,No,No,No,,Up to 350 h,Up to 4 h
SAGEM,Sagem my302X,GSM,"2005, 4Q",105 x 46 x 14 mm (4.13 x 1.81 x 0.55 in),88 g (3.10 oz),1.7 inches (~19.3% screen-to-body ratio),128 x 128 pixels (~106 ppi pixel density),,,,,No,3.2 MB,,,No,No,v1.2,No,,,Up to 350 h,Up to 4 h
SAGEM,Sagem my301X,GSM,"2005, 4Q",105 x 46 x 14 mm (4.13 x 1.81 x 0.55 in),88 g (3.10 oz),1.7 inches (~19.3% screen-to-body ratio),128 x 128 pixels (~106 ppi pixel density),,,,,No,3.2 MB,,,No,No,v1.2,No,,,Up to 350 h,Up to 4 h
SAGEM,Sagem my300X,GSM,"2005, 4Q",105 x 46 x 14 mm (4.13 x 1.81 x 0.55 in),88 g (3.10 oz),1.7 inches (~19.3% screen-to-body ratio),128 x 128 pixels (~106 ppi pixel density),,,,,No,3.2 MB,,,No,No,No,No,,,Up to 350 h,Up to 4 h
SAGEM,Sagem my300C,GSM,"2007, March",79.2 x 43.5 x 21.7 mm (3.12 x 1.71 x 0.85 in),79 g (2.79 oz),,128 x 128 pixels,,,,,No,3 MB,VGA,No,No,No,No,No,Yes,10-Feb,,
SAGEM,Sagem my215x,GSM,"2007, January",103 x 44.5 x 15 mm (4.06 x 1.75 x 0.59 in),69 g (2.43 oz),,128 x 128 pixels,,,,,No,256 MB,,,No,No,No,No,Yes,10-Feb,Up to 255 h,Up to 3 h 50 min
SAGEM,Sagem my210x,GSM,"2007, October. Released 2007, October",103 x 44.5 x 15.4 mm (4.06 x 1.75 x 0.61 in),69 g (2.43 oz),,128 x 128 pixels,,,,,No,,,,No,No,No,No,miniUSB,,Up to 255 h,Up to 3 h 50 min
SAGEM,Sagem my200x,GSM,"2006, February",104 x 43 x 15.5 mm (4.09 x 1.69 x 0.61 in),76 g (2.68 oz),,101 x 80 pixels,,,,,No,,,,No,No,No,No,No,,Up to 255h,Up to 3 h 50 min
SAGEM,Sagem my200C,GSM,"2007, February",74 x 42 x 21 mm (2.91 x 1.65 x 0.83 in),85 g (3.00 oz),,128 x 128 pixels,,,,,No,240 KB,,,No,No,No,No,,10-Feb,Up to 240 h,Up to 4 h
SAGEM,Sagem my150X,GSM,"2006, February",107 x 47 x 10 mm (4.21 x 1.85 x 0.39 in),65 g (2.29 oz),1.8 inches (~18.8% screen-to-body ratio),101 x 64 pixels (~66 ppi pixel density),,,,,No,,,,No,No,No,No,No,10-Feb,Up to 240 h,Up to 3 h
